0.91,-0.84,-0.29089198741077
-0.36,0,-0.027955763375867
0.56,-0.47,-0.13225507155859
-0.77,0.3,0.85884722783954
-0.53,0.52,0.88639834925872
-0.6,0.06,0.47815660608292
0.92,-0.9,-0.089062656313505
0.25,0.12,0.14998804038344
-0.94,0.39,1.0015462536589
0.09,0.58,0.90237845409279
-0.17,0.24,0.42355003697033
0.59,-0.81,-0.50983449080502
0.93,0.79,1.4403376309626
-0.36,-0.1,-0.17790850667733
-0.9,0.55,1.503625584267
-0.26,-0.07,0.11646367032348
0.34,0.76,0.59707950666491
0.57,-0.34,-0.15273868296087
-0.18,0.91,0.81508584327253
-0.85,0.79,1.6758794724577
0.35,0.11,-0.019921499024349
-0.46,0.32,0.42685800420952
-0.25,-0.8,-0.57013721669298
-0.18,-0.24,-0.16633531597028
0.03,-0.98,-0.68268784073232
-0.56,0.13,0.54654141116415
-0.44,0.05,0.42958054683778
-0.74,-0.44,-0.074982767389128
-0.62,0.2,1.2429306382265
0.09,-0.09,-0.16431084000475
-0.42,-0.57,-0.28027787845298
0.12,-0.75,-0.89954886807642
-0.02,-0.56,-0.86117142034537
-0.8,0.76,1.2413356396401
-0.55,0.39,0.3382757621254
-0.85,-0.69,-0.12025928703831
0.45,-0.81,-0.55060399832266
0.89,-0.03,0.57344491496267
-0.57,-0.44,-0.29813359013499
0.19,-0.29,-0.033606601596908
-0.07,0.68,0.62785460212312
-0.12,-0.04,-0.18547670240192
-0.37,0.11,0.57409334718473
0.1,0.49,0.39526309961441
-0.34,0.89,1.15616944725
-0.54,-0.39,-0.24575701257974
-0.5,-0.9,-0.43385338002752
0.52,0.06,0.25799967667278
-0.9,-1,-0.54119993462755
0.2,0.9,0.94662010547306
-0.23,0.05,0.19354417831942
-0.59,0.51,0.94597916804198
0.85,-0.11,0.458095521695
0.41,-0.83,-0.60567275774733
0.07,0.45,0.63496628356229
-0.51,-0.62,-0.70840236212293
0.07,0.82,1.0020191432264
-0.52,0.55,0.89689708052151
0.12,0.22,0.29005357413286
-0.64,0.8,1.2024238077655
0.08,-0.54,-0.40600324032853
-0.9,-0.68,0.069705579733949
-0.47,-0.85,-0.39217404629079
0.04,-0.5,-0.63823660677127
-0.83,-0.77,0.048106450407338
0.74,0.25,0.76899310327059
0.24,0.48,0.18734366450941
0.46,-0.87,-0.7435297488911
0.5,0,0.44037195475542
0.63,-0.54,0.17325421551037
-0.86,0.63,1.5472502122642
0.36,0.8,0.70646151022132
0.92,-0.45,0.52014562890413
0.81,-0.08,0.46805461192827
-0.66,0.99,1.2750249243711
0.91,0.71,1.5486297119525
0.42,0.35,0.8654640995243
-0.67,-0.09,0.3416020017654
0.3,0.8,0.67993949148069
0.45,-0.43,-0.19268378049678
0.97,-0.37,0.49595428468586
-0.11,-0.22,-0.15259302010587
-0.26,-0.68,-0.78973221094835
-0.46,-0.07,0.082895624181696
0.42,-0.24,-0.15661244533602
-0.12,-0.46,-0.53597926380997
-0.71,0.78,1.0457369344356
-0.73,-0.88,-0.56417350177561
-0.9,0.84,2.1020930445213
0.13,-0.96,-1.156311990169
-0.05,1,1.1277755013973
-0.4,-0.76,-0.71022379289579
0.95,-0.87,-0.032565187670118
0.74,-0.18,0.27248835531311
-0.95,-0.56,0.42667561738705
0.67,-0.34,0.17156692387215
0.67,0.1,0.94230897137917
0.63,-0.5,-0.16325925738175
0.94,0.82,1.6194162047936
-0.56,-0.22,-0.077803686234726
0.93,0.62,1.7109415823454
-0.28,0.65,0.80298373440795
-0.23,0.29,0.52481394694397
0.39,0.97,1.2008448298722
0.42,-0.8,-0.53114808938438
0.89,1,1.6932918184929
-0.21,-0.27,-0.14859952582942
-0.4,-0.38,-0.17988560984376
-0.04,-0.34,-0.31522570349536
0.99,0.28,1.3935797168395
0.24,-0.08,0.10450895852134
0.63,-0.72,-0.1379128031878
0.81,-0.57,0.22195037632827
0.74,-0.65,-0.31712913412726
-0.62,0.69,1.2434601877676
-0.35,0.67,0.70566326117936
0.85,-0.52,0.048963272307618
-0.89,0.03,0.68678803598032
0.37,0.34,0.61999724078088
-0.42,-0.34,-0.41966599460252
-0.06,0.59,0.2152050760896
0.52,-0.2,-0.013417112677144
-0.33,0.08,0.5115421831041
-0.5,0.91,1.5207961318294
0.14,-0.77,-1.001837115111
0.14,0.68,0.49030829842771
-0.88,0.93,1.4613153520987
0.98,-0.89,-0.083379215297867
0.43,-0.56,-0.36741793480473
0.11,-0.9,-0.95581966510858
-0.8,0.34,0.95071906099336
0.04,0,-0.1687189917164
0.3,-0.11,-0.21773227024268
0.44,-0.42,-0.30275861255055
0.97,-0.31,0.48208046340847
0.68,-0.89,-0.27590306335142
-0.43,0.32,0.43157873339117
0.2,-0.05,0.11695652954731
0.21,-0.46,0.038717667908705
-0.68,0.96,1.0846508828323
0.63,-0.92,-0.6386461557728
-0.86,0.18,0.61884734191012
0.44,-0.53,-0.30998547792207
0.71,0.96,1.2007741110052
-0.21,-0.11,0.14609106443359
0.36,0.42,0.67096183633194
0.19,-0.06,0.032793925189777
0.39,-0.7,-0.51579032727108
-0.06,-0.77,-0.60461509734082
-0.21,-0.9,-0.62728284484607
-0.86,-0.97,-0.33158351871184
-0.61,0.34,0.88723256457629
0.13,-0.74,-0.59231484874626
-0.73,0.96,1.4943243493155
-0.09,-0.58,-0.65765755831939
0.63,0.81,1.1303533109475
0.32,-0.94,-0.5877135161244
-0.63,-0.98,-0.014221547828373
0.12,-0.1,-0.066533138911767
-0.82,0.13,0.99009289072601
-0.78,0.57,1.1121903127606
-0.53,0.86,1.2572692565912
0.58,-0.13,0.22661659107003
-0.94,-0.23,0.84941386477648
-0.29,0.46,0.62602680324313
-0.52,0.01,0.17472841145399
0.15,-0.65,-1.0639021671182
0.48,0.78,0.63957547597063
0.29,-0.36,-0.23240859029052
-0.68,-0.03,0.65790576542608
0.47,-0.5,-0.25854333486112
0.8,-0.82,-0.19988292647851
0.32,0.93,1.1435979398979
-0.05,-0.04,-0.38546469080394
0.14,0.55,0.37691557855119
-0.07,-0.36,-0.39500209255616
-0.36,-0.99,-1.0507953864096
-0.65,0.51,0.65183981487262
-0.95,0.82,1.8084765664781
0.22,0.88,0.91914490337113
-0.28,-0.81,-0.94499493758476
0.93,-0.15,0.64005714711973
0.32,-0.75,-0.53001980006056
0.57,-0.11,0.20787727668552
0.23,-0.78,-0.48801324988227
0.05,0.52,0.51890786417985
0.42,0.57,0.8464144634014
-0.83,-0.55,0.56469729602147
0.33,-0.9,-1.0772986085038
-0.63,-0.86,-0.42358838193193
0.78,0.56,1.2198334154839
-0.3,1,1.0785684272966
0.89,-0.23,0.54172030940076
0.49,0.94,1.2211378607494
-0.5,0.63,0.71716458528
-0.53,0.37,0.34975579961789
0.98,-0.88,0.14324550693801
-0.07,-0.54,-0.29851970502542
-0.17,-0.26,-0.56469774969634
